"","ticket","date_created","date_resolved","date_updated","Journal","Status","Software.used_1","Software.used_2","Software.used_3","Software.used_4","received","status_change","external","subtask","Resolution","reason1","reason2","reason3","reason4","reason5","reason6","reason7","MCRecommendation","MCRecommendationV2","mc_number_anon"
"4135","AEAREP-1285",2020-08-06,2020-09-18,2020-08-17,"AEJ:Macro","Verification","Matlab",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",147
"4136","AEAREP-1285",2020-08-06,2020-09-18,2020-08-17,"AEJ:Macro","Write Preliminary Report","Matlab",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",147
"4137","AEAREP-1285",2020-08-06,2020-09-18,2020-08-17,"AEJ:Macro","Data","Matlab",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",147
"4138","AEAREP-1285",2020-08-06,2020-09-18,2020-08-17,"AEJ:Macro","Code","Matlab",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",147
"4139","AEAREP-1285",2020-08-06,2020-09-18,2020-08-13,"AEJ:Macro","In Progress","Matlab",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",147
"4140","AEAREP-1285",2020-08-06,2020-09-18,2020-08-10,"AEJ:Macro","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",147
"4141","AEAREP-1285",2020-08-06,2020-09-18,2020-08-10,"AEJ:Macro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",147
"4142","AEAREP-1285",2020-08-06,2020-09-18,2020-08-06,"AEJ:Macro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",147
"4143","AEAREP-1285",2020-08-06,2020-09-18,2020-08-06,"AEJ:Macro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",147
"4144","AEAREP-1285",2020-08-06,2020-09-18,2020-08-06,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",147
"4145","AEAREP-1284",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Pending publication","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",93
"4146","AEAREP-1284",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",93
"4147","AEAREP-1284",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Approved","Stata",NA,NA,NA,"No",NA,"No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",93
"4148","AEAREP-1284",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",93
"4149","AEAREP-1284",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",93
"4150","AEAREP-1284",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","",93
"4151","AEAREP-1284",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Verification","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4152","AEAREP-1284",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4153","AEAREP-1284",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Data","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4154","AEAREP-1284",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Code","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4155","AEAREP-1284",2020-08-06,2020-08-17,2020-08-11,"AEJ:Macro","Code","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4156","AEAREP-1284",2020-08-06,2020-08-17,2020-08-10,"AEJ:Macro","In Progress","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4157","AEAREP-1284",2020-08-06,2020-08-17,2020-08-08,"AEJ:Macro","Assigned","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4158","AEAREP-1284",2020-08-06,2020-08-17,2020-08-08,"AEJ:Macro","Assigned","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4159","AEAREP-1284",2020-08-06,2020-08-17,2020-08-06,"AEJ:Macro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4160","AEAREP-1284",2020-08-06,2020-08-17,2020-08-06,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4161","AEAREP-1284",2020-08-06,2020-08-17,2020-08-06,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",93
"4162","AEAREP-1283",2020-08-06,2020-08-17,2020-12-02,"AEJ:Macro","Pending publication","Excel","Stata",NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",85
"4163","AEAREP-1283",2020-08-06,2020-08-17,2020-08-20,"AEJ:Macro","Pending openICPSR changes","Excel","Stata",NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",85
"4164","AEAREP-1283",2020-08-06,2020-08-17,2020-08-20,"AEJ:Macro","Submitted to MC","Excel","Stata",NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",85
"4165","AEAREP-1283",2020-08-06,2020-08-17,2020-08-20,"AEJ:Macro","Approved","Excel","Stata",NA,NA,"No",NA,"No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",85
"4166","AEAREP-1283",2020-08-06,2020-08-17,2020-08-20,"AEJ:Macro","Approved","Excel","Stata",NA,NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","Accept - with Changes",85
"4167","AEAREP-1283",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Report Under Review","Excel","Stata",NA,NA,"No",NA,"No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","",85
"4168","AEAREP-1283",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Report Under Review","CISER","Excel","Stata",NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","",85
"4169","AEAREP-1283",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Writing Report","CISER","Excel","Stata",NA,"No","Yes","No",NA,"Mostly replicated","Discrepancy in output",NA,NA,NA,NA,NA,NA,"","",85
"4170","AEAREP-1283",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Verification","CISER","Excel","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4171","AEAREP-1283",2020-08-06,2020-08-17,2020-08-17,"AEJ:Macro","Write Preliminary Report","Stata","CISER","Excel",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4172","AEAREP-1283",2020-08-06,2020-08-17,2020-08-16,"AEJ:Macro","Data",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4173","AEAREP-1283",2020-08-06,2020-08-17,2020-08-16,"AEJ:Macro","Code",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4174","AEAREP-1283",2020-08-06,2020-08-17,2020-08-13,"AEJ:Macro","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4175","AEAREP-1283",2020-08-06,2020-08-17,2020-08-13,"AEJ:Macro","In Progress",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4176","AEAREP-1283",2020-08-06,2020-08-17,2020-08-13,"AEJ:Macro","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4177","AEAREP-1283",2020-08-06,2020-08-17,2020-08-08,"AEJ:Macro","Assigned",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4178","AEAREP-1283",2020-08-06,2020-08-17,2020-08-08,"AEJ:Macro","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4179","AEAREP-1283",2020-08-06,2020-08-17,2020-08-08,"AEJ:Macro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4180","AEAREP-1283",2020-08-06,2020-08-17,2020-08-06,"AEJ:Macro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4181","AEAREP-1283",2020-08-06,2020-08-17,2020-08-06,"AEJ:Macro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4182","AEAREP-1283",2020-08-06,2020-08-17,2020-08-06,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",85
"4183","AEAREP-1280",2020-08-06,2020-08-08,2020-08-10,"AEJ:Economic Policy","Pending publication","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",157
"4184","AEAREP-1280",2020-08-06,2020-08-08,2020-08-10,"AEJ:Economic Policy","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",157
"4185","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Approved","Stata",NA,NA,NA,"No",NA,"No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",157
"4186","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",157
"4187","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",157
"4188","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",157
"4189","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Code review","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,"Data not available",NA,"","",157
"4190","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,"Data not available",NA,"","",157
"4191","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Data","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,"Data not available",NA,"","",157
"4192","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Code","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,"Data not available",NA,"","",157
"4193","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Code","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",157
"4194","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Code","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",157
"4195","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Code","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",157
"4196","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","In Progress","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",157
"4197","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",157
"4198","AEAREP-1280",2020-08-06,2020-08-08,2020-08-08,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",157
"4199","AEAREP-1280",2020-08-06,2020-08-08,2020-08-06,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",157
"4200","AEAREP-1280",2020-08-06,2020-08-08,2020-08-06,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",157
"4201","AEAREP-1280",2020-08-06,2020-08-08,2020-08-06,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",157
"4202","AEAREP-1279",2020-08-06,2020-08-15,2020-08-26,"AEJ:Economic Policy","Done","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available","Data missing","","Conditional Accept",436
"4203","AEAREP-1279",2020-08-06,2020-08-15,2020-08-17,"AEJ:Economic Policy","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available","Data missing","","Conditional Accept",436
"4204","AEAREP-1279",2020-08-06,2020-08-15,2020-08-17,"AEJ:Economic Policy","Approved","Stata",NA,NA,NA,"No",NA,"No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available","Data missing","","Conditional Accept",436
"4205","AEAREP-1279",2020-08-06,2020-08-15,2020-08-17,"AEJ:Economic Policy","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available","Data missing","","Conditional Accept",436
"4206","AEAREP-1279",2020-08-06,2020-08-15,2020-08-16,"AEJ:Economic Policy","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available","Data missing","","",436
"4207","AEAREP-1279",2020-08-06,2020-08-15,2020-08-15,"AEJ:Economic Policy","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available","Data missing","","",436
"4208","AEAREP-1279",2020-08-06,2020-08-15,2020-08-12,"AEJ:Economic Policy","Verification","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",436
"4209","AEAREP-1279",2020-08-06,2020-08-15,2020-08-11,"AEJ:Economic Policy","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",436
"4210","AEAREP-1279",2020-08-06,2020-08-15,2020-08-11,"AEJ:Economic Policy","Data","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",436
"4211","AEAREP-1279",2020-08-06,2020-08-15,2020-08-11,"AEJ:Economic Policy","Code","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",436
"4212","AEAREP-1279",2020-08-06,2020-08-15,2020-08-11,"AEJ:Economic Policy","In Progress","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",436
"4213","AEAREP-1279",2020-08-06,2020-08-15,2020-08-10,"AEJ:Economic Policy","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",436
"4214","AEAREP-1279",2020-08-06,2020-08-15,2020-08-10,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",436
"4215","AEAREP-1279",2020-08-06,2020-08-15,2020-08-06,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",436
"4216","AEAREP-1279",2020-08-06,2020-08-15,2020-08-06,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",436
"4217","AEAREP-1279",2020-08-06,2020-08-15,2020-08-06,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",436
"4218","AEAREP-1278",2020-08-06,2020-08-28,2020-09-10,"AEJ:Economic Policy","Done","BOCOP","Mathematica","Stata",NA,"No","Yes","Yes",NA,"Not able to replicate",NA,"Bugs in code","Insufficient time available to replicator",NA,NA,NA,NA,"","Conditional Accept",474
"4219","AEAREP-1278",2020-08-06,2020-08-28,2020-08-31,"AEJ:Economic Policy","Submitted to MC","BOCOP","Mathematica","Stata",NA,"No","Yes","Yes",NA,"Not able to replicate",NA,"Bugs in code","Insufficient time available to replicator",NA,NA,NA,NA,"","Conditional Accept",474
"4220","AEAREP-1278",2020-08-06,2020-08-28,2020-08-28,"AEJ:Economic Policy","Approved","BOCOP","Mathematica","Stata",NA,"No",NA,"Yes",NA,"Not able to replicate",NA,"Bugs in code","Insufficient time available to replicator",NA,NA,NA,NA,"","Conditional Accept",474
"4221","AEAREP-1278",2020-08-06,2020-08-28,2020-08-28,"AEJ:Economic Policy","Approved","BOCOP","Mathematica","Stata",NA,"No","Yes","Yes",NA,"Not able to replicate",NA,"Bugs in code","Insufficient time available to replicator",NA,NA,NA,NA,"","Conditional Accept",474
"4222","AEAREP-1278",2020-08-06,2020-08-28,2020-08-28,"AEJ:Economic Policy","Report Under Review","BOCOP","Mathematica","Stata",NA,"No","Yes","Yes",NA,"Not able to replicate",NA,"Bugs in code","Insufficient time available to replicator",NA,NA,NA,NA,"","Conditional Accept",474
"4223","AEAREP-1278",2020-08-06,2020-08-28,2020-08-28,"AEJ:Economic Policy","Writing Report","BOCOP","Mathematica","Stata",NA,"No","Yes","Yes",NA,"Not able to replicate",NA,"Bugs in code","Insufficient time available to replicator",NA,NA,NA,NA,"","",474
"4224","AEAREP-1278",2020-08-06,2020-08-28,2020-08-28,"AEJ:Economic Policy","Waiting for external report","BOCOP","Mathematica","Stata",NA,"No","Yes","Yes",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4225","AEAREP-1278",2020-08-06,2020-08-28,2020-08-13,"AEJ:Economic Policy","Write Preliminary Report","BOCOP","Mathematica","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4226","AEAREP-1278",2020-08-06,2020-08-28,2020-08-13,"AEJ:Economic Policy","Data","BOCOP","Mathematica","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4227","AEAREP-1278",2020-08-06,2020-08-28,2020-08-13,"AEJ:Economic Policy","Code","BOCOP","Mathematica","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4228","AEAREP-1278",2020-08-06,2020-08-28,2020-08-13,"AEJ:Economic Policy","In Progress","BOCOP","Mathematica","Stata",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4229","AEAREP-1278",2020-08-06,2020-08-28,2020-08-13,"AEJ:Economic Policy","In Progress","BOCOP","Mathematica","Stata",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4230","AEAREP-1278",2020-08-06,2020-08-28,2020-08-13,"AEJ:Economic Policy","In Progress","BOCOP","Mathematica","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4231","AEAREP-1278",2020-08-06,2020-08-28,2020-08-12,"AEJ:Economic Policy","Assigned","BOCOP","Mathematica","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4232","AEAREP-1278",2020-08-06,2020-08-28,2020-08-12,"AEJ:Economic Policy","Open","Mathematica","Stata","BOCOP",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4233","AEAREP-1278",2020-08-06,2020-08-28,2020-08-10,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4234","AEAREP-1278",2020-08-06,2020-08-28,2020-08-06,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4235","AEAREP-1278",2020-08-06,2020-08-28,2020-08-06,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4236","AEAREP-1278",2020-08-06,2020-08-28,2020-08-06,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",474
"4237","AEAREP-1277",2020-08-06,2020-08-17,2020-08-26,"AEJ:Applied Economics","Pending publication","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",223
"4238","AEAREP-1277",2020-08-06,2020-08-17,2020-08-26,"AEJ:Applied Economics","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",223
"4239","AEAREP-1277",2020-08-06,2020-08-17,2020-08-26,"AEJ:Applied Economics","Approved","Stata",NA,NA,NA,"No",NA,"No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",223
"4240","AEAREP-1277",2020-08-06,2020-08-17,2020-08-26,"AEJ:Applied Economics","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",223
"4241","AEAREP-1277",2020-08-06,2020-08-17,2020-08-26,"AEJ:Applied Economics","Report Under Review","Stata",NA,NA,NA,"No",NA,"No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept - with Changes",223
"4242","AEAREP-1277",2020-08-06,2020-08-17,2020-08-21,"AEJ:Applied Economics","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept - with Changes",223
"4243","AEAREP-1277",2020-08-06,2020-08-17,2020-08-17,"AEJ:Applied Economics","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",223
"4244","AEAREP-1277",2020-08-06,2020-08-17,2020-08-17,"AEJ:Applied Economics","Code review","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4245","AEAREP-1277",2020-08-06,2020-08-17,2020-08-17,"AEJ:Applied Economics","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4246","AEAREP-1277",2020-08-06,2020-08-17,2020-08-17,"AEJ:Applied Economics","Data","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4247","AEAREP-1277",2020-08-06,2020-08-17,2020-08-17,"AEJ:Applied Economics","Code","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4248","AEAREP-1277",2020-08-06,2020-08-17,2020-08-17,"AEJ:Applied Economics","In Progress","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4249","AEAREP-1277",2020-08-06,2020-08-17,2020-08-17,"AEJ:Applied Economics","In Progress",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4250","AEAREP-1277",2020-08-06,2020-08-17,2020-08-17,"AEJ:Applied Economics","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4251","AEAREP-1277",2020-08-06,2020-08-17,2020-08-10,"AEJ:Applied Economics","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4252","AEAREP-1277",2020-08-06,2020-08-17,2020-08-10,"AEJ:Applied Economics","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4253","AEAREP-1277",2020-08-06,2020-08-17,2020-08-06,"AEJ:Applied Economics","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4254","AEAREP-1277",2020-08-06,2020-08-17,2020-08-06,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4255","AEAREP-1277",2020-08-06,2020-08-17,2020-08-06,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",223
"4256","AEAREP-1276",2020-08-06,2020-08-13,2020-08-26,"AER","Done","Mathematica","Matlab","Stata",NA,"No","Yes","No",NA,"Mostly replicated",NA,"Bugs in code","Insufficient time available to replicator",NA,NA,NA,NA,"","Conditional Accept",112
"4257","AEAREP-1276",2020-08-06,2020-08-13,2020-08-24,"AER","Submitted to MC","Mathematica","Matlab","Stata",NA,"No","Yes","No",NA,"Mostly replicated",NA,"Bugs in code","Insufficient time available to replicator",NA,NA,NA,NA,"","Conditional Accept",112
"4258","AEAREP-1276",2020-08-06,2020-08-13,2020-08-23,"AER","Approved","Mathematica","Matlab","Stata",NA,"No",NA,"No",NA,"Mostly replicated",NA,"Bugs in code","Insufficient time available to replicator",NA,NA,NA,NA,"","Conditional Accept",112
"4259","AEAREP-1276",2020-08-06,2020-08-13,2020-08-23,"AER","Approved","Mathematica","Matlab","Stata",NA,"No","Yes","No",NA,"Mostly replicated",NA,"Bugs in code","Insufficient time available to replicator",NA,NA,NA,NA,"","Conditional Accept",112
"4260","AEAREP-1276",2020-08-06,2020-08-13,2020-08-20,"AER","Pre-Approved","Mathematica","Matlab","Stata",NA,"No","Yes","No",NA,"Mostly replicated",NA,"Bugs in code",NA,NA,NA,NA,NA,"","",112
